Sheet Row Number,Name,Arrondissement,Favorite,Cuisine,Vibe,Features,Notes,Website,Instagram,Facebook,LLM Tagged at,LLM Confidence,Delivery,Takeaway,Google Place ID,Latitude,Longitude
127,Aux Lyonnais,2,,,,,,https://www.auxlyonnais.com/,,,,,UNKNOWN,UNKNOWN,ChIJQRZQ6Dtu5kcR-0r2malRDQw,48.870741,2.338718
302,Babi,2,,,,,,https://www.babirestaurant.fr/,https://www.instagram.com/restaurant.babi,,,,UNKNOWN,UNKNOWN,ChIJyfgOmH5v5kcR5RHYr1AtHCc,48.8656663,2.3452016
128,Babille - Restaurant Festif & Bar de Nuit,2,,,,,,https://www.babille-restaurant.com/,,,,,UNKNOWN,UNKNOWN,ChIJIwI482Vv5kcR_lG24sRl1ig,48.8703656,2.348549
130,Bagnard,2,,,,,,https://www.yonisaada.com/bagnard,,,,,UNKNOWN,UNKNOWN,ChIJ1TZhBjtu5kcRMxqBy0Kb5V8,48.8687302,2.3375569
131,Bambou,2,,,,,,https://www.bambouparis.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ__8PhT1u5kcR0iPz_AGQoIk,48.8693146,2.3449991
135,Bolo Bolo - Restaurant HongKongais Paris,2,,,,,,https://boloboloparis.com/,https://www.instagram.com/bolobolo.paris?hl=en,,,,UNKNOWN,UNKNOWN,ChIJFyPPvc9v5kcRSFMas-ZZhfg,48.8690075,2.3371394
136,BOMBA,2,,,,,,https://bombaparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJj5jG0hlv5kcRZaSk9Csn_ek,48.870392,2.3484979
1124,BONHOMME Montorgueil | Barbier - Coiffeur et institut pour homme,2,,,,,,https://bonhomme-resto.fr/,,,,,UNKNOWN,UNKNOWN,ChIJkyXJixlu5kcR0Zho3czZL3A,48.8647003,2.3503429
162,Brasserie Dubillot,2,,,,,,https://nouvellegardegroupe.com/brasserie-dubillot/histoire,,,,,UNKNOWN,UNKNOWN,ChIJBy2KU1Fv5kcRPeBADiR3WzM,48.8680791,2.3519853
138,Brasserie Rosie Lou,2,,,,,,https://brasseriesalamode.com/brasserie-rosie-lou,,,,,UNKNOWN,UNKNOWN,ChIJE0OZV5Bv5kcRO85oMBPnrt8,48.8702844,2.348848
143,Cali Sisters,2,,,,,,https://calisisters.thecalisisters.com/,,,,,UNKNOWN,UNKNOWN,ChIJo9CVYNBv5kcR2SllpKNEVvw,48.8683282,2.3416534
297,Casa Pregonda,2,,,,,,https://www.casapregonda.com/,,,,,UNKNOWN,UNKNOWN,ChIJVz3pRgBv5kcRPI0QcbPF3Ps,48.865092,2.3482403
150,Circonstances,2,,,,,,https://www.circonstances.fr/,,,,,UNKNOWN,UNKNOWN,ChIJH-7X6fRv5kcRm1AOqz6L-yo,48.8709238,2.343009
151,Club Cochon,2,,,,,,https://www.clubcochon.com/,,,,,UNKNOWN,UNKNOWN,ChIJ_15Ws2lv5kcR6XWRDeQ6jDc,48.8706522,2.341539
156,Dalmata Paris 2,2,,,,,,https://www.gruppodalmata.com/restaurant/dalmata,,,,,UNKNOWN,UNKNOWN,ChIJhaI0lhlu5kcRKhjcwYTrEmc,48.8645246,2.3494238
158,DAROCO Trattoria - Bourse,2,,,,,,https://www.daroco.fr/restaurant/daroco-bourse,,,,,UNKNOWN,UNKNOWN,ChIJP-sdWztu5kcRkRlPefMaauk,48.8671501,2.3392434
160,Dosanko Larmen,2,,,,,,,,https://www.facebook.com/Dosanko-Larmen-409595375892134,,,UNKNOWN,UNKNOWN,ChIJtdhqzzpu5kcRQCjs96xXH5Q,48.8670513,2.3360108
163,Echo | All-Day Breakfast & Brunch | Coffee,2,,,,,,https://www.echo-paris.com/,,,,,UNKNOWN,UNKNOWN,ChIJ4c2fLhFu5kcR7G3ee168g6Q,48.8683367,2.3485047
167,FAGGIO PANORAMAS,2,,,,,,https://faggioparis.com/pages/adresses,,,,,UNKNOWN,UNKNOWN,ChIJr2aRDdNv5kcRAtGDJEwBB4A,48.8709759,2.3417261
169,Fleur de pavé,2,,,,,,http://www.fleurdepave.com/,,,,,UNKNOWN,UNKNOWN,ChIJd3fGOlBv5kcRbE41EBJjT-U,48.8676824,2.343369
171,Foodi Jia-Ba-Buay,2,,,,,,https://www.foodi-jia-ba-buay.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ4-g2CBdu5kcRzxXr5lJ9Bwg,48.8679351,2.3482779
172,FOR THE LOVE OF FOOD PARIS,2,,,,,,https://www.fortheloveoffood.paris/,,,,,UNKNOWN,UNKNOWN,ChIJEdsTfXtv5kcRbiJ16JHRSpU,48.8685901,2.3486652
145,FrenchParadox - Canard & Champagne,2,,,,,,https://www.frenchparadox.paris/,,,,,UNKNOWN,UNKNOWN,ChIJVXJIIDxu5kcRfsIFTjubQ2M,48.8712698,2.3415788
180,Guibine,2,,,,,,https://kintarogroup.com/guibine,,,,,UNKNOWN,UNKNOWN,ChIJGXvzxDpu5kcRto8CMxIubEA,48.8672944,2.3361333
182,Halo Paris,2,,,,,,https://www.halo-paris.com/,,,,,UNKNOWN,UNKNOWN,ChIJNVH4kgZv5kcRsh2C0-W-z9M,48.8660872,2.3489193
185,Ibrik Kitchen,2,,,,,,https://ibrik.fr/,,,,,UNKNOWN,UNKNOWN,ChIJRbU8nF5v5kcR3qL68BVmvp8,48.868745,2.3467575
186,Iluma,2,,,,,,https://ilumaparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJvZ08RnJv5kcRV5Mh8RVub_U,48.8657931,2.3445538
1512,IMPACT BERLINER KEBAP,2,,,,,,,https://www.instagram.com/impact_berliner_kebap?hl=fr,,,,UNKNOWN,UNKNOWN,ChIJx3YmCQBv5kcRtpRvJpUIfOo,48.866041,2.3507171
188,Itacoa,2,,,,,,https://www.itacoa.paris/,,,,,UNKNOWN,UNKNOWN,ChIJG__T_Rlu5kcRWxqx_Bl7jVA,48.8660337,2.3505642
284,Journey,2,,,,,,https://www.lovejourney.co/,,,,,UNKNOWN,UNKNOWN,ChIJF5wyeQBv5kcR4FgQ0saiRNo,48.868333,2.3477653
191,Jugaad - Restaurant Indien Paris 2,2,,,,,,https://jugaad.paris/,,,,,UNKNOWN,UNKNOWN,ChIJDbDihZ5v5kcRVDy9fVcY39s,48.8712318,2.3383504
194,Kitchen 32,2,,,,,,https://www.kitchen-izakaya.com/,,,,,UNKNOWN,UNKNOWN,ChIJ3R3099Bv5kcRLL5vrd630s8,48.8648109,2.3480456
288,Kiwa,2,,,,,,https://kiwaparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJdYaZGBVv5kcRC0pDC4PxhYU,48.8694085,2.3431702
291,Kuna Bada,2,,,,,,https://kuna-family.com/pages/kuna-bada,https://www.instagram.com/reel/DDH0u7aN13b,,,,UNKNOWN,UNKNOWN,ChIJ_WilonJv5kcRwKs6Zodz8RQ,48.8658186,2.3435408
200,La Bourse et La Vie,2,,,,,,http://www.labourselavie.com/,,,,,UNKNOWN,UNKNOWN,ChIJ2-nvXTtu5kcRzvMrLHhpJOI,48.8675961,2.3394775
201,La cantine des Pieds Nickelés,2,,,,,,,,https://fr-fr.facebook.com/La-Cantine-des-Pieds-Nickel%C3%A9s-177484055680006,,,UNKNOWN,UNKNOWN,ChIJHdeFjhlu5kcRlpMTb5Z7UGI,48.8646012,2.3503333
204,La Noceria,2,,,,,,https://www.lanoceria.com/,https://www.instagram.com/lanoceria,,,,UNKNOWN,UNKNOWN,ChIJDdVHTahv5kcRP_lPUN-YtM8,48.8674228,2.3461087
205,La Petite Régalade,2,,,,,,https://lapetiteregalade.com/,,,,,UNKNOWN,UNKNOWN,ChIJO7MUGzFu5kcRcYE08s7r6vo,48.869779,2.3312489
614,Le Bar du Bouillon,2,,,,,,https://bardubouillon.com/,,,,,UNKNOWN,UNKNOWN,ChIJE4_zMQBv5kcRHoFA556znUs,48.8702981,2.3358041
210,Le Grand Colbert,2,,,,,,https://www.legrandcolbert.fr/,,,,,UNKNOWN,UNKNOWN,ChIJpbKdWjtu5kcRQDSu42z_j_A,48.8666252,2.3390047
212,Le Minet Galant,2,,,,,,https://www.leminetgalant.com/,,,,,UNKNOWN,UNKNOWN,ChIJffa_J-Jv5kcRRdzMlBL-kBc,48.8686643,2.3355026
213,Le Petit Bal,2,,,,,,,https://www.instagram.com/lepetitbalparis?hl=en,,,,UNKNOWN,UNKNOWN,ChIJNf2Q_K1v5kcRs8ece__lcTs,48.8667548,2.3447714
300,Le Pompon,2,,,,,,https://www.sortiraparis.com/hotel-restaurant/restaurant/articles/331037-pompon-nouveau-restaurant-festif-paris-society-palais-brongniart-paris-2,,,,,UNKNOWN,UNKNOWN,ChIJbXjTDgBv5kcRZpzWq3wv9tI,48.868911,2.3410577
217,Le presque bout du monde,2,,,,,,https://www.lepresqueboutdumonde.com/,https://www.instagram.com/lepresqueboutdumondee,,,,UNKNOWN,UNKNOWN,ChIJXbFR_TNv5kcRBQxOKnthPe8,48.8666855,2.3457873
220,Les Amis Des Messina,2,,,,,,https://restaurant.lesamisdesmessina.com/reaumur,,,,,UNKNOWN,UNKNOWN,ChIJIdDHeRdu5kcRLRxmV3kYap0,48.8669251,2.3483963
222,Les Causeurs,2,,,,,,https://lescauseursparis.fr/,,,,,UNKNOWN,UNKNOWN,ChIJs-14sJVv5kcR6tVhd8ZahuE,48.8707561,2.3430294
223,Les Noces de Jeannette,2,,,,,,https://en.lesnocesdejeannette.com/,,,,,UNKNOWN,UNKNOWN,ChIJp67c2ztu5kcRRO432URsoDc,48.8711037,2.3382365
294,Leven,2,,,,,,https://leven-restaurant.com/,https://www.instagram.com/levenfoodeli,,,,UNKNOWN,UNKNOWN,ChIJO6vg8H5v5kcR3aErJ4y7V-o,48.8675982,2.3440646
225,Liza,2,,,,,,https://www.restaurant-liza.com/,,,,,UNKNOWN,UNKNOWN,ChIJuQ3fvTxu5kcR6h8OofAEJYA,48.8676068,2.3408224
226,LOMBEM,2,,,,,,https://www.lombem.paris/?lang=en,,,,,UNKNOWN,UNKNOWN,ChIJp28qPTxu5kcRtknW5nMpmGw,48.8707331,2.3417383
228,Maafim,2,,,,,,https://linktr.ee/salatim_maafim,,https://www.facebook.com/maafimparis,,,UNKNOWN,UNKNOWN,ChIJf6JPiRlv5kcR9FawRnM_kZY,48.8678905,2.3488372
232,Manhattn's Burgers,2,,,,,,https://www.manhattns.com/location/montorgueil,,,,,UNKNOWN,UNKNOWN,ChIJzU1qLDxv5kcRUPtgnXnjLbY,48.8656377,2.3468396
234,Mari mari,2,,,,,,,https://www.instagram.com/marimari_kimbap,,,,UNKNOWN,UNKNOWN,ChIJP8Z_Y6lv5kcRvnQnhVlayHM,48.8694614,2.3338249
241,Montecito,2,,,,,,https://montecitoparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJmUvQT1Bv5kcR79OwJXUw4eE,48.8702617,2.3307177
230,Mắm From Hanoï,2,,,,,,https://mamfromhanoi.com/,,,,,UNKNOWN,UNKNOWN,ChIJfecnzi9v5kcRGrNiqAWlNNQ,48.8686761,2.3483649
246,Omurice,2,,,,,,https://omurice.fr/,,,,,UNKNOWN,UNKNOWN,ChIJI2k-FWtv5kcRvEuj8hQkQrk,48.8696775,2.3341349
247,Oranta,2,,,,,,http://www.oranta.fr/,,https://www.facebook.com/Oranta.Paris,,,UNKNOWN,UNKNOWN,ChIJl9tXOTFv5kcR_7jhxolghLc,48.8705315,2.3372243
882,Paillettes Paris Restaurant Festif,2,,,,,,https://www.paillettes-paris.com/,,,,,UNKNOWN,UNKNOWN,ChIJ4d_oBlhv5kcR12cfGnJwaLU,48.8702692,2.345744
199,Pedzouille La Bassecour,2,,,,,,https://www.pedzouille.fr/copie-de-letable-2,,,,,UNKNOWN,UNKNOWN,ChIJOWM8G8pv5kcRv8NkB9petrc,48.8690866,2.3459585
252,Pizzeria Popolare,2,,,,,,https://www.bigmammagroup.com/fr/trattorias/pizzeria-popolare,,,,,UNKNOWN,UNKNOWN,ChIJ-w6YGj1u5kcR9XoTLMtIUCc,48.8680344,2.34349
255,Racines,2,,,,,,https://racinesparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJdxltnj5u5kcR8TXA9auIRmg,48.8712364,2.3418864
161,Restaurant Drouant,2,,,,,,https://drouant.com/en/restaurant.html,,,,,UNKNOWN,UNKNOWN,ChIJeQAhgjpu5kcR2eETKOOnYng,48.8687465,2.334434
176,Restaurant Grands Boulevards Experimental,2,,,,,,https://www.grandsboulevardshotel.com/restaurant,,,,,UNKNOWN,UNKNOWN,ChIJiQ8n4PNv5kcRACVNMP0V6Fk,48.870849,2.344874
298,Restaurant Panurge,2,,,,,,https://www.doitinparis.com/fr/panurge-restaurant-paris-27232?_kx=kVYHyG13XF-W7-H2h3hdQJeXURN6Ch9YKL7GWBLf4r5AGkl97CzktrdqYOeos-Ta.VPVbUh,,,,,UNKNOWN,UNKNOWN,ChIJ2dHAH8Rv5kcRwoovv7tb9QA,48.8696774,2.3463159
258,Rice and Fish,2,,,,,,http://www.rice-and-fish.fr/,https://www.instagram.com/riceandfish.paris?hl=en,,,,UNKNOWN,UNKNOWN,ChIJRWyB7Vdv5kcRe38C5G2jpw8,48.8652662,2.3512632
261,Riz Djondjon - Restaurant haitien,2,,,,,,https://rizdjondjon.com/,,,,,UNKNOWN,UNKNOWN,ChIJ-WLtEPVv5kcReapyyyOP_to,48.8694795,2.352353
299,Rosario,2,,,,,,https://www.rosarioparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJaxXNBQhv5kcRjxX5bH8uh3c,48.8706537,2.3395275
265,Shabour,2,,,,,,https://www.restaurantshabour.com/,,,,,UNKNOWN,UNKNOWN,ChIJzean6Hlv5kcR9jkXW9USvyg,48.8659211,2.3490668
268,Street Bangkok,2,,,,,,https://streetbangkok.fr/nos-restos,,,,,UNKNOWN,UNKNOWN,ChIJty7X3jFv5kcRk47Y2_WnNrk,48.8639521,2.3501298
269,SUGO pasta fresca - Saint-Augustin,2,,,,,,https://www.sugoparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJ-WZa4A9v5kcRPgA2aczQBnQ,48.8690001,2.3361959
274,Tigermilk,2,,,,,,https://tigermilkrestaurants.com/,,,,,UNKNOWN,UNKNOWN,ChIJBWI0RRhv5kcR1J3rCj0ONpM,48.8679134,2.3473008
276,Un jour à Peyrassol Paris - Restaurant de truffes,2,,,,,,http://www.unjourapeyrassol.com/paris,,,,,UNKNOWN,UNKNOWN,ChIJiU38Yjtu5kcRRKQHvNUM-2k,48.8681262,2.339542
293,Waalo,2,,,,,,https://instagram.com/harouna_so_?r=nametag,https://www.instagram.com/waalo_paris,,,,UNKNOWN,UNKNOWN,ChIJKxx0D0Rv5kcRhhWG0cu4OaI,48.8679657,2.3506486
277,Yoummah,2,,,,,,https://www.yoummah.fr/,,,,,UNKNOWN,UNKNOWN,ChIJecsdd9lv5kcR1PNcuPkG41M,48.870035,2.340591
295,YPSELI,2,,,,,,https://www.ypseli.com/,,,,,UNKNOWN,UNKNOWN,ChIJBTTrYgBv5kcRKpuEgshEXVY,48.8669091,2.3505013
278,YUJIN,2,,,,,,http://www.instagram.com/yujinparis,https://www.instagram.com/yujinparis,,,,UNKNOWN,UNKNOWN,ChIJt2h6Bahv5kcRrQ2vqImYr3g,48.871091,2.341662
279,Zakuro,2,,,,,,https://www.zakuro.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ5wEXqixv5kcRu5pTwcYI7OU,48.8692149,2.3341985
280,Zaza par Yoni Saada,2,,,,,,https://yonisaada.com/zaza,,,,,UNKNOWN,UNKNOWN,ChIJqaj9p3xv5kcR6YRoa8r8RXU,48.868115,2.3355272
340,46 & 3RD - Forty Six and Third,3,,cafe,casual,,,https://www.fortysixandthird.com/,,,,,UNKNOWN,UNKNOWN,ChIJpViKr0xv5kcRY-cmedDheHc,48.8650928,2.3551431
317,BING SUTT,3,,cafe,casual,,,https://www.bingsuttparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJrw92J2dv5kcRwN05F2FSAEs,48.8666034,2.3635328
319,Boulotte épicerie - restaurant,3,,bakery,casual,,,https://www.boulotte.com/,,,,,UNKNOWN,UNKNOWN,ChIJl9xBYOVv5kcRi8M_OmQVYkw,48.8679833,2.355185
320,Café Berry,3,,cafe,casual,,,https://www.cafeberryparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJ2Y--1gRu5kcR_cl6Q6RpJ6w,48.8632736,2.3567559
321,Café Charlot,3,,cafe,casual,,,https://www.lecharlot-paris.com/,,,,,UNKNOWN,UNKNOWN,ChIJ647DhQZu5kcR4Ss8Lzg3I_Q,48.8630744,2.3624588
325,Caractère de Cochon,3,,bakery,casual,,,https://www.instagram.com/caracteredecochonparis,https://www.instagram.com/caracteredecochonparis,,,,UNKNOWN,UNKNOWN,ChIJH8vcmgZu5kcRYRWuLlvYujk,48.8626743,2.3624648
326,Carboni's,3,,wine_bar,casual,,,https://www.carbonisparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJH7XtmgZu5kcRHzaNGWpmVyM,48.8616678,2.3613044
327,Caves Saint Gilles,3,,wine_bar,casual,,,https://caves-saintgilles.com/,,,,,UNKNOWN,UNKNOWN,ChIJ28az1_9t5kcRIf9FerqQCTI,48.8577778,2.3672222
331,Chez Omar,3,,wine_bar,casual,,,https://chez-omar-paris.business.site/,,,,,UNKNOWN,UNKNOWN,ChIJPTuOLARu5kcR2hOHqy5PbbI,48.8633158,2.3614778
405,Cortado,3,,"bakery, cafe, wine_bar",casual,,,https://www.cortadoparis.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ-Y5CDgBv5kcR75c7vG0VKeI,48.8624609,2.3619539
336,Distrito Francés Marais,3,,wine_bar,casual,,,https://distritofrances.fr/en/restaurants/df-marais,,,,,UNKNOWN,UNKNOWN,ChIJU4ZABSJv5kcRxBrJzKdX5e8,48.8612256,2.3648465
337,Donna,3,,wine_bar,casual,,,https://www.donna-paris.com/,https://www.instagram.com/welcometodonna,,,,UNKNOWN,UNKNOWN,ChIJp63ERohv5kcR9MRYgY-qLTs,48.8621782,2.3518425
346,Horiz,3,,wine_bar,casual,,,https://horizparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJhS1FjxBv5kcRDkhlDTBTZT0,48.8646484,2.3568952
315,Karaoke Box Bart - Paris 3,3,,wine_bar,casual,,,https://bartkaraokebox.com/etablissement/paris-3-la-gaite-lyrique,,,,,UNKNOWN,UNKNOWN,ChIJ3fnqxjlv5kcRw4uak4YgNGA,48.8668838,2.3533971
323,Le Café des Musées,3,,"cafe, wine_bar",casual,,,https://www.lecafedesmusees.fr/,,,,,UNKNOWN,UNKNOWN,ChIJB4LuVABu5kcRwfzAvZQv1FM,48.858063,2.3643307
365,Les enfants du marché,3,,wine_bar,casual,,,https://michael2110grosman.wixsite.com/website/accueil,,,,,UNKNOWN,UNKNOWN,ChIJpTwIKARu5kcRUrI2FD8IWmE,48.8625855,2.3621245
371,Malro,3,,wine_bar,casual,,,https://www.restaurantmalro.fr/,,,,,UNKNOWN,UNKNOWN,ChIJIT1Otylv5kcRCrjAwKyBkB8,48.8614066,2.3661925
375,MONBLEU Le Comptoir,3,,wine_bar,casual,,,https://www.monbleu.fr/monbleu-le-comptoir,,,,,UNKNOWN,UNKNOWN,ChIJiSxgEeZv5kcRlyu7McenSEk,48.8654865,2.3619835
379,Ogata,3,,"bakery, wine_bar",casual,,,https://ogata.com/paris/restaurant,,,,,UNKNOWN,UNKNOWN,ChIJexUJUzFv5kcRcynXsmuxF5o,48.8610097,2.3635511
389,Sacré Frenchy !,3,,wine_bar,casual,,,https://www.sacrefrenchy.com/,,,,,UNKNOWN,UNKNOWN,ChIJTdiHcqxv5kcRVgEUqDEcnbY,48.8632396,2.3511546
390,Season Marais,3,,cafe,casual,,,https://www.season-paris.com/location,,,,,UNKNOWN,UNKNOWN,ChIJ8S1YDgZu5kcR1ygepD9fZJY,48.8651393,2.3626373
392,Soon Grill Le Marais 순그릴 마레,3,,wine_bar,casual,,,https://soon-grill.com/marais,,,,,UNKNOWN,UNKNOWN,ChIJS0h51P9t5kcRFQ5IewtrVZw,48.858096,2.367436
334,Datsha Underground,3,,,casual,,,https://datshaunderground.com/fr,,,,,UNKNOWN,UNKNOWN,ChIJ0c74YVVv5kcRay_Jgi8-yhQ,48.8642739,2.3547629
404,PEZZOPANE,3,,,casual,,,https://www.instagram.com/pezzopane.paris/,https://www.instagram.com/pezzopane.paris,,,,UNKNOWN,UNKNOWN,ChIJTWderVtv5kcRzEErbsS-3wQ,48.86045,2.3560988
303,2D atelier,3,,,,,,http://www.2datelier.com/fr,,,,,UNKNOWN,UNKNOWN,ChIJsZBtRQVu5kcRkh6_Q8EOZTY,48.8654439,2.3573972
305,888 NIGHT MARKET | 一村夜话,3,,,,,,https://www.888nightmarket.com/,,,,,UNKNOWN,UNKNOWN,ChIJVx_Xdhtu5kcRpe3FGq1mLRg,48.8619279,2.3537236
350,Ambassade d’Auvergne,3,,,,,,https://ambassade-auvergne.fr/fr,,,,,UNKNOWN,UNKNOWN,ChIJKSANqBtu5kcR3M9w8dRfOpo,48.8630446,2.3534095
309,Anahi,3,,,,,,https://www.anahi-paris.com/,,,,,UNKNOWN,UNKNOWN,ChIJ77BzlA9u5kcR0PDBTFQuXy0,48.8670496,2.3582183
312,Auberge Nicolas Flamel,3,,,,,,https://auberge.nicolas-flamel.fr/,,,,,UNKNOWN,UNKNOWN,ChIJD5opUxpu5kcRXidM9DzLh_Q,48.8635423,2.3531534
313,B. Bell broche,3,,,,,,https://www.b-bell.fr/,,,,,UNKNOWN,UNKNOWN,ChIJF35ZZw9u5kcRfvosd86qDLc,48.8663387,2.3607324
1280,Baby Love Burger Marais,3,,,,,,,https://www.instagram.com/babyloveburger?hl=fr,,,,UNKNOWN,UNKNOWN,ChIJz4KsPsFv5kcRhcnVyB8OpQE,48.8604685,2.3615365
316,BigLove,3,,,,,,https://www.bigmammagroup.com/en/trattorias/biglove,,,,,UNKNOWN,UNKNOWN,ChIJEXsnwgZu5kcRxz5KJXZbnSc,48.8620551,2.3636352
318,Bouillon République,3,,,,,,https://bouillonlesite.com/bouillon-republique,,,,,UNKNOWN,UNKNOWN,ChIJQ7aZhzNv5kcR2ukcRnOizeQ,48.8661074,2.3646338
328,Chez Alain Miam Miam,3,,,,,,https://www.facebook.com/ChezAlainMiamMiam,,https://www.facebook.com/ChezAlainMiamMiam,,,UNKNOWN,UNKNOWN,ChIJq5Q-nQZu5kcRR3WcrGGBKlg,48.8622392,2.3619245
402,Chez Eating,3,,,,,,https://www.instagram.com/chez_eating/,https://www.instagram.com/chez_eating,,,,UNKNOWN,UNKNOWN,ChIJS7juq3dv5kcRnPpYcboCQp8,48.8668257,2.3580526
329,Chez Janou,3,,,,,,https://www.chezjanou.com/,,,,,UNKNOWN,UNKNOWN,ChIJaXXlBgBu5kcRzeSQ0Um9YSg,48.8567159,2.3671983
351,Chez l'Ami Louis,3,,,,,,,https://www.instagram.com/ami_louis_restaurant_?hl=en,,,,UNKNOWN,UNKNOWN,ChIJIW_rlA9u5kcR1E9tsnW7M68,48.8670892,2.3581584
330,Chez Nenesse,3,,,,,,,https://www.instagram.com/cheznenesse,,,,UNKNOWN,UNKNOWN,ChIJPyH-pAZu5kcRLojkF6511eU,48.8617223,2.3622978
333,Datil,3,,,,,,https://www.datil-restaurant.fr/,,,,,UNKNOWN,UNKNOWN,ChIJix2wynBv5kcREclRmmNBD24,48.8635818,2.3573055
335,Dessance,3,,,,,,https://www.dessance.com/,,,,,UNKNOWN,UNKNOWN,ChIJ75I0XQRu5kcRHJRwpkFqu7I,48.8622815,2.3598519
338,Elmer,3,,,,,,https://elmer-restaurant.fr/,,,,,UNKNOWN,UNKNOWN,ChIJVQZxCg9u5kcRnzjCj6U97w4,48.8673578,2.3594516
1798,En face store,3,,,,,,https://www.enface-restaurant.com/,,,,,UNKNOWN,UNKNOWN,ChIJwXvuRgBv5kcRNKaQcf8AzU0,48.8635339,2.3625252
403,ENVIE LE BANQUET,3,,,,,,https://lebanquet.paris/fr,,,,,UNKNOWN,UNKNOWN,ChIJX3SODgBv5kcRPUWtzrxQuwE,48.8641946,2.359222
339,"Faurn, pizzeria libanaise",3,,,,,,https://linktr.ee/faurn_boulangerie,,,,,UNKNOWN,UNKNOWN,ChIJKzbjikZv5kcR-6Qguq3YZyE,48.8636395,2.3528163
341,Fulvio,3,,,,,,https://www.restaurant-fulvio.fr/,,,,,UNKNOWN,UNKNOWN,ChIJf6qg1wZu5kcRnNB5rytoC5Y,48.8614391,2.3643479
342,Goku Asian Canteen,3,,,,,,https://www.gokuasiancanteen.fr/,,,,,UNKNOWN,UNKNOWN,ChIJtQDmzgdu5kcRfAHFnNYR7So,48.865024,2.3653516
345,Hando Parisian Handroll Marais,3,,,,,,https://bookings.zenchef.com/results?rid=373561&pid=1001,,,,,UNKNOWN,UNKNOWN,ChIJ-zgxgApv5kcRCzYGhkTI3Y4,48.8632111,2.3622888
304,Le 404,3,,,,,,https://www.404-resto.com/,,,,,UNKNOWN,UNKNOWN,ChIJM9X48Rpu5kcRavKS94RuvzE,48.8644682,2.3543194
354,Le Chef Thaï,3,,,,,,https://www.chef-thai.com/,,,,,UNKNOWN,UNKNOWN,ChIJ4fVU7xpu5kcRT-48ZCZaAsU,48.8643502,2.354761
358,Le MaZenay,3,,,,,,https://www.lemazenay.com/,,,,,UNKNOWN,UNKNOWN,ChIJvbCbVRpu5kcRfMWl3JeGW4s,48.8636402,2.3533729
360,Le Petit Dakar,3,,,,,,https://www.lepetitdakar.com/,,,,,UNKNOWN,UNKNOWN,ChIJ4yxmKQJu5kcRjwwarF6JtG0,48.8580527,2.3612926
362,Le Reflet,3,,,,,,https://paris.restaurantlereflet.fr/,,,,,UNKNOWN,UNKNOWN,ChIJWU0Iy6pv5kcRjP0qFPXIXBY,48.8611253,2.3562227
366,Les Enfants Rouges,3,,,,,,https://les-enfants-rouges-paris.fr/fr,,,,,UNKNOWN,UNKNOWN,ChIJ32nhLwRu5kcR6FEtBPVddL4,48.863083,2.3612283
368,Les Vitelloni,3,,,,,,https://www.lesvitelloni.com/,,,,,UNKNOWN,UNKNOWN,ChIJl6Mbw91v5kcR7lSFYIf-7iQ,48.8649662,2.3628235
369,Mabrouk,3,,,,,,https://www.mabrouk-paris.fr/,,,,,UNKNOWN,UNKNOWN,ChIJaSYFs6Bv5kcRAWQWFuu9ui4,48.8661093,2.3536609
372,MAO FRY,3,,,,,,https://www.mao-corp.com/fry,,,,,UNKNOWN,UNKNOWN,ChIJH6E8VvFv5kcRsqay4AWSynE,48.8648715,2.3594762
373,Matka,3,,,,,,https://matkarestaurant.fr/,https://www.instagram.com/matka.restaurant,,,,UNKNOWN,UNKNOWN,ChIJLceVAbRv5kcRs2VY6jRA8w4,48.8621729,2.3511688
400,Mischief,3,,,,,,http://www.mischief.paris/,https://www.instagram.com/mischief.paris,,,,UNKNOWN,UNKNOWN,ChIJOfSDLwBv5kcRitKufiTctkM,48.863831,2.3565949
376,Mr.T,3,,,,,,https://www.mrt-restaurant.fr/,,,,,UNKNOWN,UNKNOWN,ChIJl4tB7gZu5kcR9UcoegdaztM,48.862675,2.3636937
378,Nessia Marais,3,,,,,,https://www.restaurantnessia.com/,,,,,UNKNOWN,UNKNOWN,ChIJYXhdtadv5kcR_FTB59rdtyE,48.8651957,2.363233
380,Onii-San - Izakaya,3,,,,,,https://www.onii-san.fr/,,,,,UNKNOWN,UNKNOWN,ChIJjxEGQcZv5kcRHlpercEXmDs,48.8630705,2.3603978
381,Parcelles,3,,,,,,https://www.parcelles-paris.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ03vIR11v5kcRk5QReT9ivac,48.8632026,2.356599
